Decade,Date,Time,Location,Operator,Flight_Num,Route,Ac_Type,Registration,Cn_Ln,Aboard,Fatalities,Ground,Summary,Aboard_Total,Fatalities_Total,Operator_vs_Military,Country_location,Code,Country_Geopy,State_Code
1940,1946-09-07,,"Nome, Alaska",Mt. McKinley Airfreight,,,Douglas C-47A,,,"{'total': 4, 'passengers': 2, 'crew': 2}","{'total': 4, 'passengers': 2, 'crew': 2}",0.0,The cargo plane went off course and struck a fog covered mountain as it circled to land.,4,4,Mt. McKinley Airfreight,"{'place_id': 32752820, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 94025871, 'lat': '64.4975098', 'lon': '-165.4061701', 'class': 'landuse', 'type': 'residential', 'place_rank': 22, 'importance': 0.5153953298, 'addresstype': 'town', 'name': 'Nome', 'display_name': 'Nome, Unorganized Borough, Alaska, United States', 'boundingbox': ['64.4934208', '64.5041842', '-165.4178596', '-165.3748584']}",USA,"Alaska, United States",AK
1940,1946-10-08,04:33,"Cheyenne, Wyoming",United Air Lines,28,San Francisco - Cheyenne - Chicago,Douglas DC-4,N30051,10471,"{'total': 41, 'passengers': 37, 'crew': 4}","{'total': 2, 'passengers': 2, 'crew': 0}",0.0,"After two landing attempts, the pilot tried to land on a different runway.  The wing struck the ground and the plane skidded 800 ft.  A loss of altitude during a turn preparatory to a final approach while the pilot was manoeuvring in an attempt to land. The aircraft was named ""Mainliner Lake Michigan.""",41,2,United Air Lines,"{'place_id': 315762319, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 252208, 'lat': '41.139981', 'lon': '-104.820246', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5262038559000001, 'addresstype': 'city', 'name': 'Cheyenne', 'display_name': 'Cheyenne, Laramie County, Wyoming, United States', 'boundingbox': ['41.0730957', '41.1930263', '-104.8611236', '-104.6749256']}",USA,"Wyoming, United States",WY
1940,1946-10-17,00:57,"Laramie, Wyoming",National Air Transport Services,942,Oakland - Chicago,Douglas DC-3,NC38942,12971,"{'total': 13, 'passengers': 10, 'crew': 3}","{'total': 13, 'passengers': 10, 'crew': 3}",0.0,Crashed during a snowstorm into prairie lands while attempting to land at Laramie.  Weather conditions were deteriorating rapidly and worse than predicted. The action of the pilot in maneuvering the aircraft at a dangerously low altitude under extremely adverse weather conditions in an attempt to land.  A contributing factor was the negligence of the pilot in planning a flight into an area in which adverse weather conditions were forecast without making adequate provisions for a suitable alternate airport.,13,13,National Air Transport Services,"{'place_id': 315782540, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 252311, 'lat': '41.311367', 'lon': '-105.591101', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4932664684, 'addresstype': 'city', 'name': 'Laramie', 'display_name': 'Laramie, Albany County, Wyoming, United States', 'boundingbox': ['41.2774198', '41.3358130', '-105.6972892', '-105.5281902']}",USA,"Wyoming, United States",WY
1940,1946-11-11,03:30,"Cleveland, Ohio",United Air Lines,404,Chicago - Cleveland,Douglas DC-3 (C-53D-DO),N19947,4873,"{'total': 20, 'passengers': 17, 'crew': 3}","{'total': 2, 'passengers': 0, 'crew': 2}",0.0,Struck power lines and trees and crashed 500 feet short of the runway. The error of the pilot in establishing an approach toward an area not cleared for landing as a result of having mistaken the end markers of Runway 23 for those of Runway 31. A contributing factor was the failure of the pilot to abandon his attempt to land at Cleveland Airport when confronted with weather conditions below the minimums prescribed for that airport.,20,2,United Air Lines,"{'place_id': 24721069, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 182130, 'lat': '41.4996574', 'lon': '-81.6936772', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.6460814678, 'addresstype': 'city', 'name': 'Cleveland', 'display_name': 'Cleveland, Cuyahoga County, Ohio, United States', 'boundingbox': ['41.3906280', '41.6044360', '-81.8790937', '-81.5327440']}",USA,"Ohio, United States",OH
1940,1946-11-13,03:41,"Lebec, California",Western Airlines,23,Palmdale - Burbank,Douglas C-53D-DO (DC-3),NC18645,11662,"{'total': 11, 'passengers': 8, 'crew': 3}","{'total': 11, 'passengers': 8, 'crew': 3}",0.0,"The aircraft crashed into White Mountain at an elevation of  6,000 feet, in rain and 70 mph winds after being blown off course while on a heading from Palmdale to Newhall. Possible downdraft. The action of the pilot in making an instrument letdown without previously establishing a positive radio fix. This action was aggravated by conditions of severe static, wind in excess of anticipated velocities, preoccupation with an unusual amount of radio conversation, and the inoperative Newhall radio range.",11,11,Western Airlines,"{'place_id': 309088869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 150960136, 'lat': '34.8416435', 'lon': '-118.8648189', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.4253706239, 'addresstype': 'village', 'name': 'Lebec', 'display_name': 'Lebec, Kern County, California, 93243, United States', 'boundingbox': ['34.8216435', '34.8616435', '-118.8848189', '-118.8448189']}",USA,"California, United States",CA
1940,1946-12-10,,"Toledo, Washington",Military - U.S. Marine Corps,,"Miramar NAS, California - Sand Point NB, Seattle",Curtiss-Wright R5C-1,39528,,"{'total': 32, 'passengers': 29, 'crew': 3}","{'total': 32, 'passengers': 29, 'crew': 3}",0.0,"The crew reported picking up ice before disappearing without a trace while en route. The last reported positon was 30 miles south of Toledo, Washington. Found 11 months later at Mt. Rainer.",32,32,Military,"{'place_id': 312469083, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 238080, 'lat': '46.4401007', 'lon': '-122.8467555', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.3265480119, 'addresstype': 'village', 'name': 'Toledo', 'display_name': 'Toledo, Lewis County, Washington, United States', 'boundingbox': ['46.4323300', '46.4493280', '-122.8572430', '-122.8419250']}",USA,"Washington, United States",WA
1940,1946-12-24,19:19,"Near San Diego, California",Western Airlines,44,Holtville - San Diego,Douglas DC-3 ( C-53D-DO),NC45395,42-68715,"{'total': 12, 'passengers': 9, 'crew': 3}","{'total': 12, 'passengers': 9, 'crew': 3}",0.0,"Crashed east slope of Cuyapaipe Mountain at 6,120 ft. in San Diego County in poor weather conditions. The conduct of the flight at an altitude which would not clear obstructions, due to an error by the pilot in determining his position with respect to Laguna Mountain.",12,12,Western Airlines,"{'place_id': 307571349, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 532392592, 'lat': '32.75988325', 'lon': '-117.16722825', 'class': 'tourism', 'type': 'hotel', 'place_rank': 30, 'importance': 1e-05, 'addresstype': 'tourism', 'name': 'Days Inn San Diego Hotel Circle Near SeaWorld', 'display_name': 'Days Inn San Diego Hotel Circle Near SeaWorld, 543, Hotel Circle South, Hillcrest, San Diego, San Diego County, California, 92108, United States', 'boundingbox': ['32.7593801', '32.7603864', '-117.1674027', '-117.1670538']}",USA,"California, United States",CA
1940,1946-12-28,,"Walshville, Illinois",Kansas City Southern Skyways,,"Flint, MI - Washville, IL",Douglas C-47A,NC58024,9378,"{'total': 2, 'passengers': 0, 'crew': 2}","{'total': 2, 'passengers': 0, 'crew': 2}",0.0,The cargo plane crashed after both engines failed. Fuel exhaustion.,2,2,Kansas City Southern Skyways,"{'place_id': 323350488, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 125929, 'lat': '39.069122', 'lon': '-89.61893098760513', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.42405457960000004, 'addresstype': 'village', 'name': 'Walshville', 'display_name': 'Walshville, Montgomery County, Illinois, United States', 'boundingbox': ['39.0652350', '39.0726590', '-89.6237270', '-89.6142140']}",USA,"Illinois, United States",IL
1940,1946-12-28,09:19,"Michigan City, Indiana",American Airlines,2207,Buffalo - Chicago,Douglas DC-3 (C-50A-DO),N15577,4805,"{'total': 21, 'passengers': 18, 'crew': 3}","{'total': 2, 'passengers': 0, 'crew': 2}",0.0,Crashed after loosing power in both engines due to fuel starvation. The accumulation of carburetor ice following the loss of power in both engines as a result of fuel starvation. The reason for fuel starvation could not be determined.,21,2,American Airlines,"{'place_id': 25811471, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 127358, 'lat': '41.7075394', 'lon': '-86.8950297', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4717324853, 'addresstype': 'city', 'name': 'Michigan City', 'display_name': 'Michigan City, LaPorte County, Indiana, United States', 'boundingbox': ['41.6658090', '41.7534540', '-86.9326811', '-86.8160850']}",USA,"Indiana, United States",IN
1950,1952-01-22,15:43,"Elizabeth, New Jersey",American Airlines,6780,Buffalo - Newark,Convair CV-240-0,N94229,054,"{'total': 23, 'passengers': 20, 'crew': 3}","{'total': 23, 'passengers': 20, 'crew': 3}",7.0,"The aircraft crashed into an apartment house during its approach, 3 miles short and right of the runway.  The plane crashed while level laterally but in a steep descending attitude.  Most likely cause was carburetor icing. Official cause unknown.",23,23,American Airlines,"{'place_id': 13468037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 170505, 'lat': '40.6639916', 'lon': '-74.2107006', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5124177674, 'addresstype': 'city', 'name': 'Elizabeth', 'display_name': 'Elizabeth, Union County, New Jersey, United States', 'boundingbox': ['40.6331168', '40.6904280', '-74.2542157', '-74.1377655']}",USA,"New Jersey, United States",NJ
1950,1952-02-11,00:20,"Elizabeth, New Jersey",National Airlines,101,"Newark, NJ - Miami, FL",Douglas DC-6,N90891,43055/37,"{'total': 63, 'passengers': 59, 'crew': 4}","{'total': 29, 'passengers': 26, 'crew': 3}",4.0,"The aircraft crashed into an apartment complex shortly after taking off. The last message from the pilot was ""I've lost an engine and am returning to field.""   Reversal in flight of No. 3 propeller and subsequent feathering of No. 4 propeller at too low an altitude to effect a recovery.",63,29,National Airlines,"{'place_id': 13468037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 170505, 'lat': '40.6639916', 'lon': '-74.2107006', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5124177674, 'addresstype': 'city', 'name': 'Elizabeth', 'display_name': 'Elizabeth, Union County, New Jersey, United States', 'boundingbox': ['40.6331168', '40.6904280', '-74.2542157', '-74.1377655']}",USA,"New Jersey, United States",NJ
1950,1952-03-12,,"Near Sequin, Texas",Military - U.S. Air Force / U.S. Air Force,,Training,Boeing B-29 / Boeing B-29,,,"{'total': 15, 'passengers': 0, 'crew': 15}","{'total': 15, 'passengers': 0, 'crew': 15}",,"While on a training mission and flying blind on instruments the planes collided. One plane struck the ground and disintegrated. The other glided down several miles away, exploded and burned. Both planes crashed on ranches several miles apart about 18 miles from San Antonio . Six killed on one plane and seven on the other.",15,15,Military,"{'place_id': 305234088, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 114690, 'lat': '31.2638905', 'lon': '-98.5456116', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7580521395, 'addresstype': 'state', 'name': 'Texas', 'display_name': 'Texas, United States', 'boundingbox': ['25.8370600', '36.5004529', '-106.6458459', '-93.5078217']}",USA,"Texas, United States",TX
1950,1952-04-05,08:25,"New York, New York",US Airlines,4-2,"Raliegh, NC - New York, NY",Curtiss C-46F-1-CU,N1911M,22464,"{'total': 2, 'passengers': 0, 'crew': 2}","{'total': 2, 'passengers': 0, 'crew': 2}",3.0,Violent engine surges and turbulence during a missed ILS approach caused the crew to loose control of the aircraft and crash at 171st St. and 89th Ave. in Queens. The no.1 engine fuel feed valve diaphragm  failed due to deterioration.,2,2,US Airlines,"{'place_id': 371663561, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 175905, 'lat': '40.7127281', 'lon': '-74.0060152', 'class': 'boundary', 'type': 'administrative', 'place_rank': 10, 'importance': 0.8175766115, 'addresstype': 'city', 'name': 'New York', 'display_name': 'New York, United States', 'boundingbox': ['40.4765780', '40.9176300', '-74.2588430', '-73.7002330']}",USA,"New York, United States",NY
1950,1952-04-18,03:34,"Near Whittier, California",North Continental Airlines (Robin Airlines),416W,"Kansas City, MO - Phoenix - Burbank",Curtiss C-46F-1CU,N8404C,22466,"{'total': 29, 'passengers': 26, 'crew': 3}","{'total': 29, 'passengers': 26, 'crew': 3}",0.0,"The plane was on a flight from New York City to Burbank, California. Due to poor visibility and fog, the flight was diverted to Los Angeles Airport for an ILS approach. While on approach, the plane crashed into the Puente Hills and burned. The pilot voluntarily descended below the minimum altitude for which he was cleared and attempted an approach at too low an altitude to clear the terrain. The pilot in command was flying with a restricted medical certificate. An emergency suspension was placed on the airline and it was discovered the airline had allegations of more than 40 violations listed against it including charges of overweight planes, excessive flying time for crews and failure to use approved seats and safety belts.",29,29,North Continental Airlines (Robin Airlines),"{'place_id': 309634591, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 165475, 'lat': '36.7014631', 'lon': '-118.755997', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.8121363842, 'addresstype': 'state', 'name': 'California', 'display_name': 'California, United States', 'boundingbox': ['32.5295236', '42.0094990', '-124.4820030', '-114.1307816']}",USA,"California, United States",CA
1950,1952-07-18,0:00,"Whiting Field, near Milton, Florida",Military - Navy,,Corpus Christi - Norfork,Fairchild packet (C119 flying boxcar),,,"{'total': 46, 'passengers': 40, 'crew': 6}","{'total': 41, 'passengers': 37, 'crew': 4}",0.0,"The Marine cargo plane, carrying ROTC students taking part in summer training crashed while taking off after a refueling stop.",46,41,Military,"{'place_id': 294466527, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 162050, 'lat': '27.7567667', 'lon': '-81.4639835', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7512139728, 'addresstype': 'state', 'name': 'Florida', 'display_name': 'Florida, United States', 'boundingbox': ['24.3963080', '31.0007620', '-87.6348960', '-79.9743060']}",USA,"Florida, United States",FL
